temp,pressure,energy-1,energy-2,energy-0
130.0,41,-7.159542574115717,-7.5034153651358,-7.51745900150149
130.0,42,-7.119030792491001,-7.470663601525644,-7.484848835942797
130.0,43,-7.0786885901230105,-7.437965574970373,-7.4522915105043985
130.0,44,-7.038510177497738,-7.405320915909259,-7.419786668589694
130.0,45,-6.998489965789198,-7.3727292588091995,-7.387333957523196
130.0,46,-6.958622566859438,-7.340190242164718,-7.354933028550537
130.0,47,-6.918902793258526,-7.3077035084979665,-7.322583536838465
130.0,48,-6.879325658224561,-7.275268704358722,-7.290285141474845
130.0,49,-6.839886375683668,-7.242885480324389,-7.258037505468656
130.0,50,-6.80058036025,-7.210553491000001,-7.225840295749997
130.0,51,-6.761403227225733,-7.1782723950182135,-7.19369318317008
130.0,52,-6.722350792601074,-7.146041855039314,-7.161595842501237
130.0,53,-6.683419073054255,-7.113861537751215,-7.129547952436914
130.0,54,-6.6446042859515355,-7.081731113869456,-7.097549195591674
130.0,55,-6.605902849347201,-7.0496502581372,-7.065599258501197
130.0,56,-6.567311381983565,-7.017618649325244,-7.033697831622279
130.0,57,-6.528826703290966,-6.985635970232006,-7.001844609332832
130.0,58,-6.490445833387773,-6.9537019076835325,-6.970039289931887
130.0,59,-6.452165993080378,-6.921816152533498,-6.9382815756395875
130.0,60,-6.413984603863201,-6.889978399663201,-6.906571172597197
130.0,61,-6.375899287918692,-6.858188347981571,-6.874907790867093
130.0,62,-6.337907868117322,-6.826445700425162,-6.843291144432772
130.0,63,-6.300008368017595,-6.794750163958154,-6.811720951198844
130.0,64,-6.262199011866036,-6.763101449572355,-6.780196932991037
130.0,65,-6.224478224597203,-6.731499272287202,-6.748718815556198
130.0,66,-6.186844631833675,-6.699943351149754,-6.717286328562285
130.0,67,-6.149297059886062,-6.6684334092347015,-6.685899205598376
130.0,68,-6.111834535753,-6.63696917364436,-6.654557184174665
130.0,69,-6.0744562871211505,-6.60555037550867,-6.623260005722464
130.0,70,-6.037161742365203,-6.574176749985202,-6.592007415594198
130.0,71,-5.999950530547874,-6.542848036259153,-6.560799163063411
130.0,72,-5.962822481419906,-6.5115639775433465,-6.529635001324763
130.0,73,-5.925777625420069,-6.480324321078229,-6.498514687494031
130.0,74,-5.88881619367516,-6.44912881813188,-6.467437982608105
130.0,75,-5.851938618000003,-6.417977224000004,-6.436404651624999
130.0,76,-5.815145530897449,-6.386869298005929,-6.405414463423835
130.0,77,-5.778437765558374,-6.3558048035006145,-6.374467190804856
130.0,78,-5.741816355861682,-6.324783507862643,-6.343562610489419
130.0,79,-5.705282536374307,-6.293805182498227,-6.312700503120004
130.0,80,-5.668837742351204,-6.262869602841205,-6.281880653260199
130.0,81,-5.63248360973536,-6.231976548353041,-6.251102849394712
130.0,82,-5.5962219751577855,-6.201125802522826,-6.220366883929371
130.0,83,-5.56005487593752,-6.17031715286728,-6.189672553191113
130.0,84,-5.523984550081629,-6.139550390930749,-6.159019657427998
130.0,85,-5.488013436285204,-6.108825312285205,-6.128408000809199
130.0,86,-5.452144173931366,-6.078141716530247,-6.097837391425008
130.0,87,-5.4163796030912605,-6.047499407293102,-6.06730764128683
130.0,88,-5.380722764524061,-6.016898192228622,-6.036818566327191
130.0,89,-5.345176899676967,-5.986337883019287,-6.006369986399728
130.0,90,-5.309745450685206,-5.955818295375206,-5.9759617252792
130.0,91,-5.27443206037203,-5.92533924903411,-5.945593610661479
130.0,92,-5.239240572248721,-5.894900567761361,-5.915265474163554
130.0,93,-5.204175030514587,-5.864502079349947,-5.8849771513235325
130.0,94,-5.169239680056961,-5.834143615620481,-5.854728481600635
130.0,95,-5.1344389664512065,-5.803825012421205,-5.824519308375201
130.0,96,-5.099777535960709,-5.773546109627988,-5.794349478948687
130.0,97,-5.065260235536885,-5.743306751144324,-5.764218844543663
130.0,98,-5.030892112819177,-5.713106784901335,-5.7341272603038185
130.0,99,-4.996678416135054,-5.68294606285777,-5.7040745852939585
130.0,100,-4.962624594500009,-5.652824441000004,-5.674060682500003
140.0,0,-9.065339986499994,-8.897638837999995,-8.904923416874999
140.0,1,-9.010413986547107,-8.862315958369694,-8.869791386235972
140.0,2,-8.956067728765017,-8.82706543557426,-8.834730192256826
140.0,3,-8.902287195412352,-8.791886734920123,-8.799739317575296
140.0,4,-8.849058569436096,-8.756779325741338,-8.764818248750231
140.0,5,-8.796368234471595,-8.721742681399595,-8.729966476261596
140.0,6,-8.74420277484255,-8.686776279284208,-8.69518349451047
140.0,7,-8.692548975561028,-8.651879600812126,-8.660468801819043
140.0,8,-8.641393822327446,-8.61705213142792,-8.625821900430621
140.0,9,-8.59072450153059,-8.5822933606038,-8.591242296509627
140.0,10,-8.540528400247595,-8.547602781839595,-8.556729500141596
140.0,11,-8.490793106243963,-8.512979892662772,-8.522283025333175
140.0,12,-8.441506407973549,-8.478424194628424,-8.487902390012131
140.0,13,-8.392656294578574,-8.443935193319271,-8.45358711602734
140.0,14,-8.34423095588961,-8.409512398345669,-8.419336729148792
140.0,15,-8.296218782425596,-8.375155323345595,-8.385150759067596
140.0,16,-8.248608365393823,-8.340863485984663,-8.351028739395971
140.0,17,-8.201388496689944,-8.306636407956113,-8.316970207667254
140.0,18,-8.154548168897973,-8.272473614980814,-8.28297470533589
140.0,19,-8.10807657529028,-8.238374636807265,-8.249041777777444
140.0,20,-8.061963109827596,-8.204339007211596,-8.215170974288595
140.0,21,-8.016197367159009,-8.170366263997563,-8.181361848087136
140.0,22,-7.97076914262197,-8.136455948996554,-8.147613956311966
140.0,23,-7.925668432242284,-8.102607608067588,-8.113926860023113
140.0,24,-7.880885432734117,-8.06882079109731,-8.080300124201706
140.0,25,-7.836410541499997,-8.035095051999996,-8.046733317749997
140.0,26,-7.792234356630805,-8.00142994871755,-8.013226013491346
140.0,27,-7.748347676905788,-7.967825043219509,-7.9797777881702325
140.0,28,-7.704741501792547,-7.934279901503035,-7.9463882224522475
140.0,29,-7.661407031447043,-7.900794093592923,-7.913056900924095
140.0,30,-7.618335666713597,-7.867367193541596,-7.879783412093597
140.0,31,-7.57551900912489,-7.8339987794291055,-7.846567348389686
140.0,32,-7.532948860901959,-7.800688433363135,-7.813408306162411
140.0,33,-7.490617224954202,-7.7674357414789945,-7.780305885682934
140.0,34,-7.4485163048793765,-7.734240293939624,-7.747259691143533
140.0,35,-7.406638504963598,-7.701101684935597,-7.714269330657598
140.0,36,-7.364976430181342,-7.66801951268511,-7.681334416259634
140.0,37,-7.323522886195441,-7.634993379433993,-7.648454563905261
140.0,38,-7.282270879357089,-7.6020228914557055,-7.615629393471213
140.0,39,-7.2412136167058385,-7.569107659051334,-7.582858528755338
140.0,40,-7.200344505969599,-7.536247296549597,-7.550141597476598
140.0,41,-7.159657155564641,-7.5034414223068415,-7.51747823127507
140.0,42,-7.119145374595596,-7.470689658707043,-7.484868065711944
140.0,43,-7.078803172855449,-7.437991632161808,-7.452310740269525
140.0,44,-7.038624760825548,-7.405346973110372,-7.419805898351232
140.0,45,-6.9986045496755995,-7.372755316019598,-7.387353187281599
140.0,46,-6.95873715126367,-7.3402162993839815,-7.354952258306274
140.0,47,-6.919017378136182,-7.307729565725646,-7.322602766592018
140.0,48,-6.87944024352792,-7.275294761594343,-7.290304371226708
140.0,49,-6.840000961362025,-7.242911537567457,-7.258056735219333
140.0,50,-6.800694946250001,-7.210579548249998,-7.2258595255
140.0,51,-6.7615178134917056,-7.178298452274609,-7.1937124129199255
140.0,52,-6.722465379075361,-7.14606791230156,-7.161615072251444
140.0,53,-6.683533659677543,-7.113887595018751,-7.129567182188002
140.0,54,-6.644718872663192,-7.08175717114171,-7.097568425344162
140.0,55,-6.606017436085601,-7.049676315413599,-7.0656184882556
140.0,56,-6.56742596868643,-7.017644706605205,-7.033717061379106
140.0,57,-6.528941289895691,-6.985662027514946,-7.001863839092582
140.0,58,-6.490560419831758,-6.953727964968869,-6.9700585196950495
140.0,59,-6.452280579301364,-6.921842209820651,-6.93830080540664
140.0,60,-6.414099189799602,-6.8900044569515995,-6.9065904023686
140.0,61,-6.3760138735099225,-6.858214405270649,-6.874927020643293
140.0,62,-6.338022453304133,-6.826471757714364,-6.843310374214192
140.0,63,-6.300122952742406,-6.7947762212469405,-6.811740180985888
140.0,64,-6.262313596073266,-6.763127506860202,-6.780216162784084
140.0,65,-6.224592808233603,-6.731525329573601,-6.7487380453556005
140.0,66,-6.186959214848661,-6.699969408434221,-6.717305558368368
140.0,67,-6.149411642232048,-6.668459466516775,-6.685918435411434
140.0,68,-6.111949117385724,-6.636995230923604,-6.654576413994959
140.0,69,-6.074570868000016,-6.605576432784679,-6.623279235550218
140.0,70,-6.037276322453604,-6.574202807257602,-6.5920266454296
140.0,71,-6.000065109813529,-6.542874093527601,-6.5608183929066115
140.0,72,-5.962937059835194,-6.511590034807536,-6.529654231175868
140.0,73,-5.9258922029623555,-6.480350378337899,-6.498533917353101
140.0,74,-5.888930770327133,-6.449154875386805,-6.467457212475159
140.0,75,-5.852053193750004,-6.418003281250002,-6.436423881500001
140.0,76,-5.815260105739805,-6.386895355250869,-6.405433693306703
140.0,77,-5.778552339493731,-6.3558308607404115,-6.374486420695454
140.0,78,-5.741930928897339,-6.324809565097266,-6.3435818403875555
140.0,79,-5.705397108524538,-6.293831239727698,-6.312719733025428
140.0,80,-5.668952313637604,-6.2628956600656025,-6.281899883172601
140.0,81,-5.632598180187168,-6.232002605572505,-6.251122079313722
140.0,82,-5.596336544812221,-6.201151859737557,-6.220386113854552
140.0,83,-5.5601694448401116,-6.170343210077545,-6.1896917831219636
140.0,84,-5.524099118286551,-6.139576448136879,-6.159038887363946
140.0,85,-5.488128003855604,-6.108851369487603,-6.128427230749603
140.0,86,-5.4522587409397,-6.078167773729388,-6.097856621369151
140.0,87,-5.416494169619623,-6.047525464489535,-6.067326871233922
140.0,88,-5.380837330664519,-6.016924249422975,-6.036837796276362
140.0,89,-5.345291465531892,-5.986363940212268,-6.006389216350032
140.0,90,-5.309860016367605,-5.955844352567603,-5.975980955229604
140.0,91,-5.274546626005879,-5.9253653062268,-5.945612840610867
140.0,92,-5.239355137969296,-5.894926624955305,-5.915284704110725
140.0,93,-5.204289596468797,-5.864528136546197,-5.884996381267195
140.0,94,-5.169354246403681,-5.834169672820185,-5.854747711539407
140.0,95,-5.134553533361604,-5.803851069625603,-5.824538538307606
140.0,96,-5.099892103618586,-5.773572166838418,-5.794368708873153
140.0,97,-5.065374804139002,-5.743332808362226,-5.764238074458521
140.0,98,-5.031006682575588,-5.7131328421282515,-5.7341464902073
140.0,99,-4.996792987269437,-5.682972120095349,-5.704093815184189
140.0,100,-4.962739167250004,-5.652850498250002,-5.674079912375008
150.0,0,-9.065473386249995,-8.897671666499992,-8.904947997999997
150.0,1,-9.010547379765002,-8.862348786831399,-8.869815967373906
150.0,2,-8.956201115917088,-8.827098264000998,-8.834754773406912
150.0,3,-8.902420576945879,-8.791919563315078,-8.799763898736767
150.0,4,-8.849191945779703,-8.756812154107559,-8.764842829922335
150.0,5,-8.796501606035594,-8.72177550973999,-8.729991057443597
150.0,6,-8.744336142019293,-8.686809107601558,-8.695208075701645
150.0,7,-8.692682338725241,-8.651912429109077,-8.66049338301869
150.0,8,-8.641527181836588,-8.617084959706997,-8.625846481638053
150.0,9,-8.590857857725187,-8.582326188867397,-8.591266877724172
150.0,10,-8.540661753451595,-8.547635610089989,-8.556754081362595
150.0,11,-8.490926456765072,-8.513012720902116,-8.522307606559991
150.0,12,-8.441639756103587,-8.478457022858755,-8.48792697124414
150.0,13,-8.392789640593811,-8.443968021542515,-8.45361169726393
150.0,14,-8.34436430005112,-8.409545226563637,-8.419361310389375
150.0,15,-8.296352124979595,-8.375188151559987,-8.385175340311596
150.0,16,-8.24874170657202,-8.340896314197076,-8.351053320642826
150.0,17,-8.201521836709885,-8.306669236168036,-8.31699478891642
150.0,18,-8.154681507963387,-8.272506443193636,-8.282999286586842
150.0,19,-8.108209913591422,-8.238407465022275,-8.24906635902967
150.0,20,-8.062096447541595,-8.204371835429988,-8.215195555541595
150.0,21,-8.016330704450215,-8.170399092220435,-8.18138642934043
150.0,22,-7.970902479642296,-8.136488777224915,-8.147638537565093
150.0,23,-7.925801769131554,-8.102640436302357,-8.113951441275624
150.0,24,-7.881018769620411,-8.068853619339317,-8.080324705453169
150.0,25,-7.836543878499996,-8.03512788024999,-8.046757898999996
150.0,26,-7.79236769385014,-8.001462776976197,-8.013250594739482
150.0,27,-7.748481014439378,-7.967857871487397,-7.97980236941612
150.0,28,-7.704874839724953,-7.934312729780678,-7.946412803695519
150.0,29,-7.661540369852809,-7.900826921880758,-7.913081482164399
150.0,30,-7.618469005657596,-7.86740002183999,-7.879807993330596
150.0,31,-7.575652348662672,-7.834031607738359,-7.846591929623061
150.0,32,-7.533082201080092,-7.800721261683479,-7.813432887391858
150.0,33,-7.4907505658106235,-7.767468569810599,-7.780330466908166
150.0,34,-7.448649646443735,-7.734273122282599,-7.7472842723642765
150.0,35,-7.406771847257597,-7.7011345132899915,-7.714293911873597
150.0,36,-7.365109773219092,-7.668052341050919,-7.6813589974706495
150.0,37,-7.323656229983799,-7.63502620781116,-7.648479145111068
150.0,38,-7.282404223896007,-7.60205571984412,-7.615653974671605
150.0,39,-7.241346961988708,-7.569140487450841,-7.582883109950122
150.0,40,-7.200477851983599,-7.536280124959992,-7.550166178665598
150.0,41,-7.15979050229108,-7.503474250727881,-7.517502812458125
150.0,42,-7.119278722010257,-7.470722487138441,-7.484892646888911
150.0,43,-7.078936520928942,-7.438024460603241,-7.452335321440276
150.0,44,-7.03875810952365,-7.405379801561482,-7.419830479515655
150.0,45,-6.998737898959599,-7.372788144479994,-7.387377768439598
150.0,46,-6.958870501090716,-7.340249127853243,-7.354976839457769
150.0,47,-6.919150728459628,-7.307762394203323,-7.322627347736946
150.0,48,-6.8795735942976695,-7.2753275900799625,-7.2903289523650185
150.0,49,-6.84013431252488,-7.242944366060523,-7.258081316350996
150.0,50,-6.800828297750001,-7.210612376749996,-7.225884106624999
150.0,51,-6.76165116527048,-7.178331280781004,-7.193736994038261
150.0,52,-6.72259873107247,-7.146100740813804,-7.161639653363132
150.0,53,-6.6836670118308295,-7.1139204235362845,-7.129591763293074
150.0,54,-6.644852224909117,-7.081789999663965,-7.097593006442666
150.0,55,-6.606150788359601,-7.049709143939997,-7.065643069347599
150.0,56,-6.567559320923252,-7.0176775351351655,-7.033741642464681
150.0,57,-6.5290746420297445,-6.985694856047885,-7.001888420171829
150.0,58,-6.49069377179746,-6.953760793504205,-6.970083100768081
150.0,59,-6.452413931033483,-6.921875038357806,-6.938325386473583
150.0,60,-6.414232541233602,-6.890037285489997,-6.9066149834296
150.0,61,-6.376147224582311,-6.858247233809726,-6.874951601698507
150.0,62,-6.338155803952811,-6.8265045862535665,-6.843334955263799
150.0,63,-6.300256302907004,-6.7948090497857265,-6.81176476203008
150.0,64,-6.262446945695496,-6.763160335398046,-6.780240743823068
150.0,65,-6.224726157257603,-6.731558158109999,-6.748762626389601
150.0,66,-6.18709256322134,-6.700002236968687,-6.717330139397624
150.0,67,-6.149544989903429,-6.668492295048847,-6.685943016436202
150.0,68,-6.112082464309299,-6.637028059452847,-6.65460099501551
150.0,69,-6.074704214133077,-6.605609261310687,-6.623303816566842
150.0,70,-6.037409667757603,-6.574235635779999,-6.5920512264426
150.0,71,-6.000198454254416,-6.542906922046048,-6.560842973916307
150.0,72,-5.96307040338376,-6.511622863321728,-6.5296788121825955
150.0,73,-5.926025545594586,-6.480383206847568,-6.498558498357213
150.0,74,-5.889064112024547,-6.449187703891728,-6.467481793477022
150.0,75,-5.852186534500004,-6.41803610975,-6.436448462500001
150.0,76,-5.815393445536019,-6.386928183745809,-6.405458274305239
150.0,77,-5.778685678336362,-6.355863689230208,-6.374511001692941
150.0,78,-5.742064266793505,-6.324842393581888,-6.343606421384428
150.0,79,-5.705530445488624,-6.293864068207169,-6.312744314022131
150.0,80,-5.6690856496916044,-6.26292848854,-6.2819244641696015
150.0,81,-5.632731515361031,-6.232035434041968,-6.251146660311498
150.0,82,-5.5964698791441965,-6.201184688202289,-6.220410694853599
150.0,83,-5.560302778377096,-6.170376038537809,-6.189716364122795
150.0,84,-5.52423245108443,-6.13960927659301,-6.159063468367089
150.0,85,-5.488261335979605,-6.108884197940002,-6.1284518117556015
150.0,86,-5.452392072464731,-6.07820060217853,-6.0978812023785665
150.0,87,-5.416627500630622,-6.047558292935969,-6.067351452247329
150.0,88,-5.380970661256798,-6.01695707786733,-6.036862377294353
150.0,89,-5.345424795811484,-5.986396768655251,-6.006413797373215
150.0,90,-5.309993346451606,-5.955877181010003,-5.976005536258603
150.0,91,-5.274679956022799,-5.925398134669491,-5.945637421646321
150.0,92,-5.239488468059401,-5.894959453399251,-5.915309285153292
150.0,93,-5.204422926784453,-5.864560964992451,-5.885020962317544
150.0,94,-5.169487577109704,-5.834202501269892,-5.854772292598228
150.0,95,-5.134686864635606,-5.803883898080004,-5.824563119375603
150.0,96,-5.100025435651315,-5.773604995298852,-5.794393289951046
150.0,97,-5.06550813713469,-5.7433656368301325,-5.7642626555470455
150.0,98,-5.0311400167523,-5.713165670605172,-5.734171071307207
150.0,99,-4.996926322859414,-5.6830049485829335,-5.704118396296249
150.0,100,-4.962872504500007,-5.652883326750006,-5.674104493500003
160.0,0,-9.065626755999999,-8.897712292499996,-8.904978833625002
160.0,1,-9.010700742838782,-8.862389412879793,-8.869846803027025
160.0,2,-8.95635447278916,-8.827138890093044,-8.83478560908609
160.0,3,-8.902573928071458,-8.791960189446264,-8.799794734440027
160.0,4,-8.849345291595057,-8.756852780273592,-8.764873665647778
160.0,5,-8.796654946958398,-8.721816135936796,-8.7300218931894
160.0,6,-8.74448947844897,-8.686849733825275,-8.69523891146606
160.0,7,-8.692835671043326,-8.65195305535605,-8.660524218800038
160.0,8,-8.641680510407067,-8.617125585973772,-8.625877317434732
160.0,9,-8.591011182894853,-8.582366815150719,-8.591297713534646
160.0,10,-8.540815075550398,-8.547676236386797,-8.5567849171854
160.0,11,-8.49107977610647,-8.513053347209542,-8.522338442393728
160.0,12,-8.4417930729849,-8.47849764917411,-8.487957807087476
160.0,13,-8.392942955296565,-8.444008647863296,-8.453642533115605
160.0,14,-8.344517612841399,-8.40958585288751,-8.419392146248184
160.0,15,-8.296505436108397,-8.375228777884798,-8.3852061761764
160.0,16,-8.248895016275604,-8.340936940520832,-8.351084156512549
160.0,17,-8.201675145210123,-8.306709862488908,-8.317025624790043
160.0,18,-8.15483481546811,-8.272547069509955,-8.283030122463407
160.0,19,-8.108363220294779,-8.238448091332524,-8.249097194908275
160.0,20,-8.062249753624396,-8.2044124617328,-8.2152263914214
160.0,21,-8.016484010080289,-8.170439718514585,-8.181417265220642
160.0,22,-7.971055784974833,-8.136529403509321,-8.147669373444977
160.0,23,-7.9259550743094636,-8.102681062576071,-8.113982277154495
160.0,24,-7.881172074774669,-8.068894245601523,-8.080355541330398
160.0,25,-7.8366971837499975,-8.035168506499998,-8.046788734875
160.0,26,-7.792520999304046,-8.001503403213443,-8.013281430611727
160.0,27,-7.748634320194472,-7.96789849771143,-7.97983320528512
160.0,28,-7.705028145867986,-7.934353355991162,-7.946443639560834
160.0,29,-7.661693676460354,-7.900867548077466,-7.913112318025634
160.0,30,-7.618622312796398,-7.867440648022799,-7.8798388291874
160.0,31,-7.575805656389996,-7.8340722339072455,-7.846622765475124
160.0,32,-7.533235509444079,-7.800761887838515,-7.813463723238911
160.0,33,-7.490903874850636,-7.767509195951949,-7.780361302749981
160.0,34,-7.448802956190709,-7.7343137484105124,-7.747315108200662
160.0,35,-7.406925157734398,-7.701175139404799,-7.714324747704401
160.0,36,-7.365263084440857,-7.668092967153031,-7.6813898332957535
160.0,37,-7.323809541958294,-7.635066833901057,-7.64850998093039
160.0,38,-7.282557536623974,-7.602096345922353,-7.615684810485095
160.0,39,-7.241500275464217,-7.569181113518024,-7.582913945757762
160.0,40,-7.200631166194399,-7.5363207510168,-7.550197014467402
160.0,41,-7.1599438172189505,-7.503514876775041,-7.517533648254135
160.0,42,-7.1194320376313565,-7.470763113176734,-7.484923482679198
160.0,43,-7.07908983721416,-7.438065086633492,-7.452366157224938
160.0,44,-7.038911426438958,-7.405420427584558,-7.419861315294814
160.0,45,-6.9988912164664,-7.372828770496801,-7.387408604213403
160.0,46,-6.959023819146196,-7.340289753864715,-7.355007675226389
160.0,47,-6.919304047017109,-7.307803020210427,-7.3226581835005735
160.0,48,-6.879726913306954,-7.275368216083688,-7.290359788123868
160.0,49,-6.840287631932609,-7.242984992061877,-7.258112152105299
160.0,50,-6.800981617500001,-7.210653002750001,-7.225914942375003
160.0,51,-6.761804485304113,-7.1783719067806935,-7.193767829784235
160.0,52,-6.722752051328987,-7.146141366814216,-7.161670489105356
160.0,53,-6.683820332247717,-7.11396104953846,-7.129622599031847
160.0,54,-6.645005545422453,-7.081830625668941,-7.097623842178295
160.0,55,-6.606304108904402,-7.049749769948802,-7.065673905080405
160.0,56,-6.567712641433823,-7.0177181611488155,-7.033772478194993
160.0,57,-6.529227962440034,-6.985735482067383,-7.001919255899988
160.0,58,-6.490847092041408,-6.953801419530529,-6.970113936494434
160.0,59,-6.4525672510453695,-6.921915664391908,-6.9383562221984825
160.0,60,-6.414385860948403,-6.890077911532803,-6.906645819153406
160.0,61,-6.376300543936044,-6.858287859862123,-6.874982437421583
160.0,62,-6.338309122882889,-6.826545212316404,-6.843365790986507
160.0,63,-6.3004096213525855,-6.794849675859813,-6.811795597752788
160.0,64,-6.262600263597837,-6.76320096148414,-6.7802715795461435
160.0,65,-6.224879474560403,-6.731598784208804,-6.748793462113406
160.0,66,-6.187245879871098,-6.700042863080853,-6.717360975122524
160.0,67,-6.1496983058497925,-6.668532921174962,-6.6859738521625545
160.0,68,-6.112235779505411,-6.637068685593433,-6.65463183074367
160.0,69,-6.0748575285359365,-6.605649887466194,-6.623334652297155
160.0,70,-6.037562981328403,-6.574276261950805,-6.5920820621754075
160.0,71,-6.000351766958904,-6.542947548232448,-6.5608738096519374
160.0,72,-5.9632237151925835,-6.5116634895239365,-6.52970964792137
160.0,73,-5.926178856483645,-6.480423833065709,-6.4985893340994405
160.0,74,-5.889217421975348,-6.449228330125834,-6.467512629222998
160.0,75,-5.852339843500004,-6.418076736000006,-6.436479298250008
160.0,76,-5.81554675357898,-6.386968810011547,-6.405489110059543
160.0,77,-5.778838985422702,-6.355904315511406,-6.374541837451793
160.0,78,-5.742217572930648,-6.324883019878161,-6.343637257148059
160.0,79,-5.705683750691351,-6.293904694518018,-6.312775149790754
160.0,80,-5.669238953982404,-6.2629691148648075,-6.281955299943409
160.0,81,-5.632884818770449,-6.232076060379989,-6.25117749609066
160.0,82,-5.596623181711189,-6.2012253145526515,-6.220441530638264
160.0,83,-5.560456080149377,-6.170416664899509,-6.189747199913085
160.0,84,-5.524385752118826,-6.139649902964905,-6.159094304163103
160.0,85,-5.488414636342403,-6.108924824320807,-6.1284826475574095
160.0,86,-5.45254537223203,-6.0782412285668155,-6.097912038186211
160.0,87,-5.4167807998886826,-6.047598919330153,-6.067382288060823
160.0,88,-5.381123960102395,-6.016997704265673,-6.036893213113679
160.0,89,-5.345578094352254,-5.986437395055857,-6.006444633198322
160.0,90,-5.310146644806403,-5.955917807410809,-5.9760363720894105
160.0,91,-5.2748332543220435,-5.925438761068266,-5.945668257482711
160.0,92,-5.239641766445425,-5.895000079793591,-5.9153401209951095
160.0,93,-5.204576225411861,-5.864601591379774,-5.885051798164602
160.0,94,-5.1696408761457135,-5.834243127647431,-5.854803128450294
160.0,95,-5.134840164260404,-5.803924524444809,-5.824593955232411
160.0,96,-5.100178736058407,-5.77364562164778,-5.794424125812285
160.0,97,-5.065661438531254,-5.743406263159844,-5.764293491412365
160.0,98,-5.031293319359533,-5.713206296912128,-5.734201907176212
160.0,99,-4.997079626912883,-5.683045574863389,-5.704149232168498
160.0,100,-4.963025810250002,-5.652923953000009,-5.674135329375011
170.0,0,-9.065801207499996,-8.897761767749998,-8.905016861249997
170.0,1,-9.010875187505109,-8.862438888091503,-8.86988483068915
170.0,2,-8.956528911107771,-8.827188365269787,-8.834823636782193
170.0,3,-8.902748360508529,-8.792009664591223,-8.799832762167085
170.0,4,-8.849519718597344,-8.756902255389816,-8.764911693402892
170.0,5,-8.796829368953594,-8.721865611027196,-8.730059920969797
170.0,6,-8.74466389584607,-8.686899208892628,-8.695276939269087
170.0,7,-8.693010084232979,-8.652002530403005,-8.660562246623165
170.0,8,-8.641854919761942,-8.61717506100285,-8.625915345275542
170.0,9,-8.591185588769996,-8.58241629016432,-8.591335741390843
170.0,10,-8.540989478283594,-8.547725711387194,-8.556822945054796
170.0,11,-8.4912541760186,-8.513102822198888,-8.52237647027425
170.0,12,-8.4419674703803,-8.478547124154447,-8.487995834977154
170.0,13,-8.393117350463388,-8.444058122836543,-8.453680561012579
170.0,14,-8.344692006051977,-8.40963532785548,-8.419430174150696
170.0,15,-8.296679827619593,-8.375278252849194,-8.385244204082795
170.0,16,-8.24906940632918,-8.340986415483247,-8.351122184421275
170.0,17,-8.201849534033093,-8.306759337450833,-8.31706365269964
170.0,18,-8.155009203273107,-8.27259654447278,-8.28306815037251
170.0,19,-8.108537607280406,-8.238497566297537,-8.249135222815616
170.0,20,-8.062424139975594,-8.204461936701193,-8.215264419325797
170.0,21,-8.016658395968687,-8.17048919348746,-8.181455293121005
170.0,22,-7.971230170559119,-8.136578878487684,-8.1477074013403
170.0,23,-7.926129459735737,-8.10273053756084,-8.114020305043857
170.0,24,-7.881346460176803,-8.06894372059353,-8.080393569212958
170.0,25,-7.836871569249995,-8.035217981499994,-8.046826762749996
170.0,26,-7.792695385012403,-8.00155287822209,-8.013319458478477
170.0,27,-7.748808706210538,-7.96794797272932,-7.979871233143017
170.0,28,-7.705202532280321,-7.934402831018805,-7.946481667409341
170.0,29,-7.6618680633470895,-7.900917023115301,-7.913150345864285
170.0,30,-7.618796700225595,-7.867490123071194,-7.879876857015797
170.0,31,-7.5759800444200085,-7.8341217089664985,-7.846660793292936
170.0,32,-7.533409898123909,-7.80081136290886,-7.81350175104587
170.0,33,-7.491078264220297,-7.767558671033554,-7.7803993305458805
170.0,34,-7.448977346281583,-7.734363223503488,-7.747353135985356
170.0,35,-7.407099548569597,-7.7012246145091945,-7.714362775477798
170.0,36,-7.365437476035581,-7.668142442268842,-7.681427861057818
170.0,37,-7.323983934320192,-7.635116309028224,-7.64854800868114
170.0,38,-7.2827319297535045,-7.602145821060768,-7.615722838224596
170.0,39,-7.241674669355005,-7.56923058866753,-7.58295197348613
170.0,40,-7.200805560833599,-7.536370226177196,-7.550235042184799
170.0,41,-7.1601182125876015,-7.50356435194608,-7.517571675960765
170.0,42,-7.119606433704747,-7.4708125883581324,-7.484961510375305
170.0,43,-7.079264233962184,-7.438114561824926,-7.452404184910808
170.0,44,-7.0390858238264755,-7.4054699027856685,-7.41989934297077
170.0,45,-6.9990656144536,-7.372878245707196,-7.387446631879799
170.0,46,-6.959198217688949,-7.340339229083976,-7.355045702883615
170.0,47,-6.919478446067334,-7.3078524954381034,-7.322696211149047
170.0,48,-6.879901312812976,-7.275417691319307,-7.290397815764036
170.0,49,-6.840462031839513,-7.243034467304943,-7.258150179737632
170.0,50,-6.801156017750001,-7.210702477999996,-7.22595297
170.0,51,-6.761978885836905,-7.178421382037087,-7.193805857402409
170.0,52,-6.722926452082112,-7.14619084207646,-7.161708516717244
170.0,53,-6.6839947331569185,-7.114010524805993,-7.129660626638
170.0,54,-6.645179946422039,-7.081880100941193,-7.09766186977928
170.0,55,-6.6064785099276016,-7.049799245225198,-7.0657119326768
170.0,56,-6.567887042413149,-7.017767636428774,-7.033810505787388
